Text,Language
"Og Reú lifði, eftir að hann gat Serúg, tvö hundruð og sjö ár og gat sonu og dætur.",Icelandic
"Er Serúg var þrjátíu ára, gat hann Nahor.",Icelandic
"Og Serúg lifði, eftir að hann gat Nahor, tvö hundruð ár og gat sonu og dætur.",Icelandic
"Er Nahor var tuttugu og níu ára, gat hann Tara.",Icelandic
"Og Nahor lifði, eftir að hann gat Tara, hundrað og nítján ár og gat sonu og dætur.",Icelandic
"Er Tara var sjötíu ára, gat hann Abram, Nahor og Haran.",Icelandic
"Þetta er saga Tara: Tara gat Abram, Nahor og Haran, en Haran gat Lot.",Icelandic
"Og Haran dó á undan Tara föður sínum í ættlandi sínu, í Úr í Kaldeu.",Icelandic
"Og Abram og Nahor tóku sér konur. Kona Abrams hét Saraí, en kona Nahors Milka, dóttir Harans, föður Milku og föður Ísku.",Icelandic
"En Saraí var óbyrja, hún átti eigi börn.",Icelandic
"Þá tók Tara Abram son sinn og Lot Haransson, sonarson sinn, og Saraí tengdadóttur sína, konu Abrams sonar síns, og lagði af stað með þau frá Úr í Kaldeu áleiðis til Kanaanlands, og þau komu til Harran og settust þar að.",Icelandic
"Og dagar Tara voru tvö hundruð og fimm ár. Þá andaðist Tara í Harran. /Abraham, Ísak og Jakob/",Icelandic
"Drottinn sagði við Abram: ""Far þú burt úr landi þínu og frá ættfólki þínu og úr húsi föður þíns, til landsins, sem ég mun vísa þér á.",Icelandic
"Ég mun gjöra þig að mikilli þjóð og blessa þig og gjöra nafn þitt mikið, og blessun skalt þú vera.",Icelandic
"Ég mun blessa þá, sem þig blessa, en bölva þeim, sem þér formælir, og af þér skulu allar ættkvíslir jarðarinnar blessun hljóta.""",Icelandic
"Þá lagði Abram af stað, eins og Drottinn hafði sagt honum, og Lot fór með honum. En Abram var sjötíu og fimm ára að aldri, er hann fór úr Harran.",Icelandic
"Abram tók Saraí konu sína og Lot bróðurson sinn og alla fjárhluti, sem þeir höfðu eignast, og þær sálir, er þeir höfðu fengið í Harran. Og þeir lögðu af stað og héldu til Kanaanlands. Þeir komu til Kanaanlands.",Icelandic
"Og Abram fór um landið, allt þangað er Síkem heitir, allt til Mórelundar. En þá voru Kanaanítar í landinu.",Icelandic
"Þá birtist Drottinn Abram og sagði við hann: ""Niðjum þínum vil ég gefa þetta land."" Og hann reisti þar altari Drottni, sem hafði birst honum.",Icelandic
"Þaðan hélt hann til fjallanna fyrir austan Betel og setti þar tjöld sín, svo að Betel var í vestur, en Aí í austur. Og hann reisti þar Drottni altari og ákallaði nafn Drottins.",Icelandic
Og Abram færði sig smátt og smátt til Suðurlandsins.,Icelandic
"En hallæri varð í landinu. Þá fór Abram til Egyptalands til að dveljast þar um hríð, því að hallærið var mikið í landinu.",Icelandic
"Og er hann var kominn langt á leið til Egyptalands, sagði hann við Saraí konu sína: ""Sjá, ég veit að þú ert kona fríð sýnum.",Icelandic
"Það mun því fara svo, að þegar Egyptar sjá þig, þá munu þeir segja: ,Þetta er kona hans,' og drepa mig, en þig munu þeir láta lífi halda.",Icelandic
"Segðu fyrir hvern mun, að þú sért systir mín, svo að mér megi líða vel fyrir þínar sakir og ég megi lífi halda þín vegna.""",Icelandic
"Er Abram kom til Egyptalands, sáu Egyptar, að konan var mjög fríð.",Icelandic
"Og höfðingjar Faraós sáu hana og létu mikið af henni við Faraó, og konan var tekin í hús Faraós.",Icelandic
"Og hann gjörði vel við Abram hennar vegna, og hann eignaðist sauði, naut og asna, þræla og ambáttir, ösnur og úlfalda.",Icelandic
"En Drottinn þjáði Faraó og hús hans með miklum plágum vegna Saraí, konu Abrams.",Icelandic
"Þá kallaði Faraó Abram til sín og mælti: ""Hví hefir þú gjört mér þetta? Hví sagðir þú mér ekki, að hún væri kona þín?",Icelandic
"Hví sagðir þú: ,Hún er systir mín,' svo að ég tók hana mér fyrir konu? En þarna er nú konan þín, tak þú hana og far burt.""",Icelandic
"Og Faraó skipaði svo fyrir um Abram, að menn sínir skyldu fylgja honum á braut og konu hans með öllu, sem hann átti.",Icelandic
"Og Abram fór frá Egyptalandi með konu sína og allt, sem hann átti, og Lot fór með honum, til Suðurlandsins.",Icelandic
"Abram var stórauðugur að kvikfé, silfri og gulli.",Icelandic
"Og hann flutti sig smátt og smátt sunnan að allt til Betel, til þess staðar, er tjald hans hafði áður verið, milli Betel og Aí,",Icelandic
"til þess staðar, þar sem hann áður hafði reist altarið. Og Abram ákallaði þar nafn Drottins.",Icelandic
"Lot, sem fór með Abram, átti og sauði, naut og tjöld.",Icelandic
"Og landið bar þá ekki, svo að þeir gætu saman verið, því að eign þeirra var mikil, og þeir gátu ekki saman verið.",Icelandic
Og sundurþykkja reis milli fjárhirða Abrams og fjárhirða Lots. - En Kanaanítar og Peresítar bjuggu þá í landinu.,Icelandic
"Þá mælti Abram við Lot: ""Engin misklíð sé milli mín og þín og milli minna og þinna fjárhirða, því að við erum frændur.",Icelandic
"Liggur ekki allt landið opið fyrir þér? Skil þig heldur við mig. Viljir þú fara til vinstri handar, þá fer ég til hægri; og viljir þú fara til hægri handar, þá fer ég til vinstri.""",Icelandic
"Þá hóf Lot upp augu sín og sá, að allt Jórdansléttlendið, allt til Sóar, var vatnsríkt land, eins og aldingarður Drottins, eins og Egyptaland. (Þetta var áður en Drottinn eyddi Sódómu og Gómorru.)",Icelandic
"Og Lot kaus sér allt Jórdansléttlendið, og Lot flutti sig austur á við, og þannig skildu þeir.",Icelandic
"Abram bjó í Kanaanlandi, en Lot bjó í borgunum á sléttlendinu og færði tjöld sín allt til Sódómu.",Icelandic
En mennirnir í Sódómu voru vondir og stórsyndarar fyrir Drottni.,Icelandic
"Drottinn sagði við Abram, eftir að Lot hafði skilið við hann: ""Hef þú upp augu þín, og litast um frá þeim stað, sem þú ert á, til norðurs, suðurs, austurs og vesturs.",Icelandic
"Því að allt landið, sem þú sér, mun ég gefa þér og niðjum þínum ævinlega.",Icelandic
"Og ég mun gjöra niðja þína sem duft jarðar, svo að geti nokkur talið duft jarðarinnar, þá skulu einnig niðjar þínir verða taldir.",Icelandic
"Tak þig nú upp og far þú um landið þvert og endilangt, því að þér mun ég gefa það.""",Icelandic
"Og Abram færði sig með tjöld sín og kom og settist að í Mamrelundi, sem er í Hebron, og reisti Drottni þar altari.",Icelandic
"Þegar Amrafel var konungur í Sínear, Aríok konungur í Ellasar, Kedorlaómer konungur í Elam og Tídeal konungur í Gojím, bar það til,",Icelandic
"að þeir herjuðu á Bera, konung í Sódómu, á Birsa, konung í Gómorru, á Síneab, konung í Adma, á Semeber, konung í Sebóím, og konunginn í Bela (það er Sóar).",Icelandic
Allir þessir hittust á Siddímsvöllum. (Þar er nú Saltisjór.),Icelandic
"Í tólf ár höfðu þeir verið lýðskyldir Kedorlaómer, en á hinu þrettánda ári höfðu þeir gjört uppreisn.",Icelandic
"Og á fjórtánda ári kom Kedorlaómer og þeir konungar, sem með honum voru, og sigruðu Refaítana í Astarot Karnaím, Súsítana í Ham, Emítana á Kírjataímsvöllum",Icelandic
"og Hórítana á fjalli þeirra Seír allt til El-Paran, sem er við eyðimörkina.",Icelandic
"Síðan sneru þeir við og komu til En-Mispat (það er Kades), og fóru herskildi yfir land Amalekíta og sömuleiðis Amoríta, sem bjuggu í Hasason Tamar.",Icelandic
"Þá lögðu þeir af stað, konungurinn í Sódómu, konungurinn í Gómorru, konungurinn í Adma, konungurinn í Sebóím og konungurinn í Bela (það er Sóar), og þeir fylktu liði sínu móti þeim á Síddímsvöllum,",Icelandic
"móti Kedorlaómer, konungi í Elam, Tídeal, konungi í Gojím, Amrafel, konungi í Sínear, og Aríok, konungi í Ellasar, fjórir konungar móti fimm.",Icelandic
"En á Siddímsvöllum var hver jarðbiksgröfin við aðra. Og konungarnir í Sódómu og Gómorru lögðu á flótta og féllu ofan í þær, en þeir, sem af komust, flýðu til fjalla.",Icelandic
"Þá tóku hinir alla fjárhluti, sem voru í Sódómu og Gómorru, og öll matvæli og fóru burt.",Icelandic
"Þeir tóku og Lot, bróðurson Abrams, og fjárhluti hans og fóru burt, en hann átti heima í Sódómu.",Icelandic
"Þá kom maður af flóttanum og sagði Hebreanum Abram tíðindin, en hann bjó þá í lundi Amorítans Mamre, bróður Eskols og Aners, og þeir voru bandamenn Abrams.",Icelandic
"En er Abram frétti, að frændi hans var hertekinn, bjó hann í skyndi þrjú hundruð og átján reynda menn sína, fædda í húsi hans, og elti þá allt til Dan.",Icelandic
"Skipti hann liði sínu í flokka og réðst á þá á náttarþeli, hann og menn hans, og sigraði þá og rak flóttann allt til Hóba, sem er fyrir norðan Damaskus.",Icelandic
"Sneri hann því næst heimleiðis með alla fjárhlutina og bróðurson sinn Lot, og fjárhluti hans hafði hann einnig heim með sér, sömuleiðis konurnar og fólkið.",Icelandic
"En er hann hafði unnið sigur á Kedorlaómer konungi og þeim konungum, sem með honum voru, og hélt heimleiðis, fór konungurinn í Sódómu til fundar við hann í Savedal. (Þar heitir nú Kóngsdalur.)",Icelandic
"Og Melkísedek konungur í Salem kom með brauð og vín, en hann var prestur Hins Hæsta Guðs.",Icelandic
"Og hann blessaði Abram og sagði: ""Blessaður sé Abram af Hinum Hæsta Guði, skapara himins og jarðar!",Icelandic
"Og lofaður sé Hinn Hæsti Guð, sem gaf óvini þína þér í hendur!"" Og Abram gaf honum tíund af öllu.",Icelandic
"Konungurinn í Sódómu sagði við Abram: ""Gef mér mennina, en tak þú fjárhlutina.""",Icelandic
"Þá mælti Abram við konunginn í Sódómu: ""Ég upplyfti höndum mínum til Drottins, Hins Hæsta Guðs, skapara himins og jarðar:",Icelandic
"Ég tek hvorki þráð né skóþveng, né nokkuð af öllu sem þér tilheyrir, svo að þú skulir ekki segja: ,Ég hefi gjört Abram ríkan.'",Icelandic
"Ekkert handa mér! Aðeins það, sem sveinarnir hafa neytt, og hlut þeirra manna, sem með mér fóru, Aners, Eskols og Mamre. Þeir mega taka sinn hlut.""",Icelandic
"Eftir þessa atburði kom orð Drottins til Abrams í sýn: ""Óttast þú ekki, Abram, ég er þinn skjöldur, laun þín munu mjög mikil verða.""",Icelandic
"Og Abram mælti: ""Drottinn Guð, hvað ætlar þú að gefa mér? Ég fer héðan barnlaus, og Elíeser frá Damaskus verður erfingi húss míns.""",Icelandic
"Og Abram mælti: ""Sjá, mér hefir þú ekkert afkvæmi gefið, og húskarl minn mun erfa mig.""",Icelandic
"Og sjá, orð Drottins kom til hans: ""Ekki skal hann erfa þig, heldur sá, sem af þér mun getinn verða, hann mun erfa þig.""",Icelandic
"Og hann leiddi hann út og mælti: ""Lít þú upp til himins og tel þú stjörnurnar, ef þú getur talið þær."" Og hann sagði við hann: ""Svo margir skulu niðjar þínir verða.""",Icelandic
"Og Abram trúði Drottni, og hann reiknaði honum það til réttlætis.",Icelandic
"Þá sagði hann við hann: ""Ég er Drottinn, sem leiddi þig út frá Úr í Kaldeu til þess að gefa þér þetta land til eignar.""",Icelandic
"Og Abram mælti: ""Drottinn Guð, hvað skal ég hafa til marks um, að ég muni eignast það?""",Icelandic
"Og hann mælti við hann: ""Fær mér þrevetra kvígu, þrevetra geit, þrevetran hrút, turtildúfu og unga dúfu.""",Icelandic
Og hann færði honum öll þessi dýr og hlutaði þau sundur í miðju og lagði hvern hlutinn gegnt öðrum. En fuglana hlutaði hann ekki sundur.,Icelandic
"Og hræfuglar flugu að ætinu, en Abram fældi þá burt.",Icelandic
"Er sól var að renna, leið þungur svefnhöfgi á Abram, og sjá: felmti og miklu myrkri sló yfir hann.",Icelandic
"Þá sagði hann við Abram: ""Vit það fyrir víst, að niðjar þínir munu lifa sem útlendingar í landi, sem þeir eiga ekki, og þeir munu þjóna þeim, og þeir þjá þá í fjögur hundruð ár.",Icelandic
"En þá þjóð, sem þeir munu þjóna, mun ég dæma, og síðar munu þeir þaðan fara með mikinn fjárhlut.",Icelandic
"En þú skalt fara í friði til feðra þinna, þú skalt verða jarðaður í góðri elli.",Icelandic
"Hinn fjórði ættliður þeirra mun koma hingað aftur, því að enn hafa Amorítar eigi fyllt mæli synda sinna.""",Icelandic
"En er sól var runnin og myrkt var orðið, kom reykur sem úr ofni og eldslogi, er leið fram á milli þessara fórnarstykkja.",Icelandic
"Á þeim degi gjörði Drottinn sáttmála við Abram og mælti: ""Þínu afkvæmi gef ég þetta land, frá Egyptalandsánni til árinnar miklu, árinnar Efrat:",Icelandic
"land Keníta, Kenissíta, Kadmóníta,",Icelandic
"Hetíta, Peresíta, Refaíta,",Icelandic
"Amoríta, Kanaaníta, Gírgasíta og Jebúsíta.""",Icelandic
"Saraí kona Abrams ól honum ekki börn. En hún hafði egypska ambátt, sem hét Hagar.",Icelandic
"Og Saraí sagði við Abram: ""Heyrðu, Drottinn hefir varnað mér barngetnaðar. Gakk því inn til ambáttar minnar, vera má að hún afli mér afkvæmis."" Og Abram hlýddi orðum Saraí.",Icelandic
"Saraí, kona Abrams, tók Hagar hina egypsku, ambátt sína, er Abram hafði búið tíu ár í Kanaanlandi, og gaf manni sínum Abram hana fyrir konu.",Icelandic
"Og hann gekk inn til Hagar, og hún varð þunguð. En er hún vissi, að hún var með barni, fyrirleit hún húsmóður sína.",Icelandic
"Þá sagði Saraí við Abram: ""Sá óréttur, sem ég verð að þola, bitni á þér! Ég hefi gefið ambátt mína þér í faðm, en er hún nú veit, að hún er með barni, fyrirlítur hún mig. Drottinn dæmi milli mín og þín!""",Icelandic
"En Abram sagði við Saraí: ""Sjá, ambátt þín er á þínu valdi. Gjör þú við hana sem þér gott þykir."" Þá þjáði Saraí hana, svo að hún flýði í burtu frá henni.",Icelandic
"Þá fann engill Drottins hana hjá vatnslind í eyðimörkinni, hjá lindinni á veginum til Súr.",Icelandic
"Og hann mælti: ""Hagar, ambátt Saraí, hvaðan kemur þú og hvert ætlar þú að fara?"" Hún svaraði: ""Ég er á flótta frá Saraí, húsmóður minni.""",Icelandic
"Og engill Drottins sagði við hana: ""Hverf þú heim aftur til húsmóður þinnar og gef þig undir hennar vald.""",Icelandic
"Engill Drottins sagði við hana: ""Ég mun margfalda afkvæmi þitt, svo að það verði eigi talið fyrir fjölda sakir.""",Icelandic
"Engill Drottins sagði við hana: ""Sjá, þú ert þunguð og munt son fæða. Hans nafn skalt þú kalla Ísmael, því að Drottinn hefir heyrt kveinstafi þína.",Icelandic
"Hann mun verða maður ólmur sem villiasni, hönd hans mun vera uppi á móti hverjum manni og hvers manns hönd uppi á móti honum, og hann mun búa andspænis öllum bræðrum sínum.""",Icelandic
"Og hún nefndi Drottin, sem við hana talaði, ""Þú ert Guð, sem sér."" Því að hún sagði: ""Ætli ég hafi einnig hér horft á eftir honum, sem hefir séð mig?""",Icelandic
"Þess vegna heitir brunnurinn Beer-Lahaj-róí, en hann er á milli Kades og Bered.",Icelandic
"Hagar ól Abram son, og Abram nefndi son sinn, sem Hagar ól honum, Ísmael.",Icelandic
"En Abram var áttatíu og sex ára gamall, þegar Hagar ól honum Ísmael.",Icelandic
"Er Abram var níutíu og níu ára gamall, birtist Drottinn honum og sagði: ""Ég er Almáttugur Guð. Gakk þú fyrir mínu augliti og ver grandvar,",Icelandic
"þá vil ég gjöra sáttmála milli mín og þín, og margfalda þig mikillega.""",Icelandic
"Þá féll Abram fram á ásjónu sína, og Guð talaði við hann og sagði:",Icelandic
"""Sjá, það er ég, sem hefi gjört við þig sáttmála, og þú skalt verða faðir margra þjóða.",Icelandic
"Því skalt þú eigi lengur nefnast Abram, heldur skalt þú heita Abraham, því að föður margra þjóða gjöri ég þig.",Icelandic
"Og ég mun gjöra þig mjög frjósaman og gjöra þig að þjóðum, og af þér skulu konungar koma.",Icelandic
"Og ég gjöri sáttmála milli mín og þín og þinna niðja eftir þig, frá einum ættlið til annars, ævinlegan sáttmála: að vera þinn Guð og þinna niðja eftir þig.",Icelandic
"Og ég mun gefa þér og niðjum þínum eftir þig það land, sem þú nú býr í sem útlendingur, allt Kanaanland til ævinlegrar eignar, og ég skal vera Guð þeirra.""",Icelandic
"Guð sagði við Abraham: ""Þú skalt halda minn sáttmála, þú og niðjar þínir eftir þig, frá einum ættlið til annars.",Icelandic
"Þetta er minn sáttmáli, sem þér skuluð halda, milli mín og yðar og niðja þinna eftir þig: Allt karlkyn meðal yðar skal umskera.",Icelandic
"Yður skal umskera á holdi yfirhúðar yðar, og það sé merki sáttmálans milli mín og yðar.",Icelandic
"Átta daga gömul skal öll sveinbörn umskera meðal yðar, ættlið eftir ættlið, bæði þau, er heima eru fædd, og eins hin, sem keypt eru verði af einhverjum útlendingi, er eigi er af þínum ættlegg.",Icelandic
"Umskera skal bæði þann, sem fæddur er í húsi þínu, og eins þann, sem þú hefir verði keyptan, og þannig sé minn sáttmáli í yðar holdi sem ævinlegur sáttmáli.",Icelandic
"En óumskorinn karlmaður, sá er ekki er umskorinn á holdi yfirhúðar sinnar, hann skal upprættur verða úr þjóð sinni. Sáttmála minn hefir hann rofið.""",Icelandic
"Guð sagði við Abraham: ""Saraí konu þína skalt þú ekki lengur nefna Saraí, heldur skal hún heita Sara.",Icelandic
"Og ég mun blessa hana, og með henni mun ég einnig gefa þér son. Og ég mun blessa hana, og hún skal verða ættmóðir heilla þjóða, hún mun verða ættmóðir þjóðkonunga.""",Icelandic
"Þá féll Abraham fram á ásjónu sína og hló og hugsaði með sjálfum sér: ""Mun hundrað ára gamall maður eignast barn, og mun Sara níræð barn ala?""",Icelandic
"Og Abraham sagði við Guð: ""Ég vildi að Ísmael mætti lifa fyrir þínu augliti!""",Icelandic
"Og Guð mælti: ""Vissulega skal Sara kona þín fæða þér son, og þú skalt nefna hann Ísak, og ég mun gjöra sáttmála við hann sem ævinlegan sáttmála fyrir niðja hans eftir hann.",Icelandic
"Og að því er Ísmael snertir hefi ég bænheyrt þig. Sjá, ég mun blessa hann og gjöra hann frjósaman og margfalda hann mikillega. Tólf þjóðhöfðingja mun hann geta, og ég mun gjöra hann að mikilli þjóð.",Icelandic
"En minn sáttmála mun ég gjöra við Ísak, sem Sara mun fæða þér um þessar mundir á næsta ári.""",Icelandic
"Og er Guð hafði lokið tali sínu við Abraham, sté hann upp frá honum.",Icelandic
