Text,Language
Numele celui de al treilea este Hidechel: el curge la răsăritul Asiriei. Al patrulea rîu este Eufratul.,Romanian
"Domnul Dumnezeu a luat pe om şi l -a aşezat în grădina Edenului, ca s'o lucreze şi s'o păzească.",Romanian
"Domnul Dumnezeu a dat omului porunca aceasta: ,,Poţi să mănînci după plăcere din orice pom din grădină;",Romanian
"dar din pomul cunoştinţei binelui şi răului să nu mănînci, căci în ziua în care vei mînca din el, vei muri negreşit.``",Romanian
"Domnul Dumnezeu a zis: ,,Nu este bine ca omul să fie singur; am să -i fac un ajutor potrivit pentru el.``",Romanian
"Domnul Dumnezeu a făcut din pămînt toate fiarele cîmpului şi toate păsările cerului; şi le -a adus la om, ca să vadă cum are să le numească; şi orice nume pe care -l dădea omul fiecărei vieţuitoare, acela -i era numele.",Romanian
"Şi omul a pus nume tuturor vitelor, păsărilor cerului şi tuturor fiarelor cîmpului; dar, pentru om, nu s'a găsit niciun ajutor, care să i se potrivească.",Romanian
"Atunci Domnul Dumnezeu a trimes un somn adînc peste om, şi omul a adormit; Domnul Dumnezeu a luat una din coastele lui şi a închis carnea la locul ei.",Romanian
"Din coasta pe care o luase din om, Domnul Dumnezeu a făcut o femeie şi a adus -o la om.",Romanian
"Şi omul a zis: ,,Iată în sfîrşit aceea care este os din oasele mele şi carne din carnea mea! Ea se va numi, femeie, pentrucă a fost luată din om.``",Romanian
"Deaceea va lăsa omul pe tatăl său şi pe mama sa, şi se va lipi de nevasta sa, şi se vor face un singur trup.",Romanian
"Omul şi nevasta lui erau amîndoi goi, şi nu le era ruşine.",Romanian
"Şarpele era mai şiret decît toate fiarele cîmpului pe cari le făcuse Domnul Dumnezeu. El a zis femeii: ,,Oare a zis Dumnezeu cu adevărat: ,,Să nu mîncaţi din toţi pomii din grădină?``",Romanian
"Femeia a răspuns şarpelui: ,,Putem să mîncăm din rodul tuturor pomilor din grădină.``",Romanian
"Dar despre rodul pomului din mijlocul grădinii, Dumnezeu a zis: ,,Să nu mîncaţi din el, şi nici să nu vă atingeţi de el, ca să nu muriţi.``",Romanian
"Atunci şarpele a zis femeii: ,,Hotărît, că nu veţi muri:",Romanian
"dar Dumnezeu ştie că, în ziua cînd veţi mînca din el, vi se vor deschide ochii, şi veţi fi ca Dumnezeu, cunoscînd binele şi răul``.",Romanian
"Femeia a văzut că pomul era bun de mîncat şi plăcut de privit, şi că pomul era de dorit ca să deschidă cuiva mintea. A luat deci din rodul lui, şi a mîncat; a dat şi bărbatului ei, care era lîngă ea, şi bărbatul a mîncat şi el.",Romanian
"Atunci li s'au deschis ochii la amîndoi; au cunoscut că erau goi, au cusut laolaltă frunze de smochin şi şi-au făcut şorţuri din ele.",Romanian
"Atunci au auzit glasul Domnului Dumnezeu, care umbla prin grădină în răcoarea zilei: şi omul şi nevasta lui s'au ascuns de Faţa Domnului Dumnezeu printre pomii din grădină.",Romanian
"Dar Domnul Dumnezeu a chemat pe om, şi i -a zis: ,,Unde eşti?``",Romanian
"El a răspuns: ,,Ţi-am auzit glasul în grădină; şi mi -a fost frică, pentrucă eram gol, şi m'am ascuns.``",Romanian
"Şi Domnul Dumnezeu a zis: ,,Cine ţi -a spus că eşti gol? Nu cumva ai mîncat din pomul din care îţi poruncisem să nu mănînci?``",Romanian
"Omul a răspuns: ,,Femeia pe care mi-ai dat -o ca să fie lîngă mine, ea mi -a dat din pom şi am mîncat.``",Romanian
"Şi Domnul Dumnezeu a zis femeii: ,,Ce ai făcut?`` Femeia a răspuns: ,,Şarpele m'a amăgit, şi am mîncat din pom.``",Romanian
"Domnul Dumnezeu a zis şarpelui: ,,Fiindcă ai făcut lucrul acesta, blestemat eşti între toate vitele şi între toate fiarele de pe cîmp; în toate zilele vieţii tale să te tîrăşti pe pîntece, şi să mănînci ţărînă.",Romanian
"Vrăşmăşie voi pune între tine şi femeie, între sămînţa ta şi sămînţa ei. Aceasta îţi va zdrobi capul, şi tu îi vei zdrobi călcîiul.``",Romanian
"Femeii i -a zis: ,,Voi mări foarte mult suferinţa şi însărcinarea ta; cu durere vei naşte copii, şi dorinţele tale se vor ţinea după bărbatul tău, iar el va stăpîni peste tine.``",Romanian
"Omului i -a zis: ,,Fiindcă ai ascultat de glasul nevestei tale, şi ai mîncat din pomul despre care îţi poruncisem: ,Să nu mănînci deloc din el,` blestemat este acum pămîntul din pricina ta. Cu multă trudă să-ţi scoţi hrana din el în toate zilele vieţii tale;",Romanian
"spini şi pălămidă să-ţi dea, şi să mănînci iarba de pe cîmp.",Romanian
"În sudoarea feţei tale să-ţi mănînci pînea, pînă te vei întoarce în pămînt, căci din el ai fost luat; căci ţărînă eşti, şi în ţărînă te vei întoarce.``",Romanian
Adam a pus nevestei sale numele Eva: căci ea a fost mama tuturor celor vii.,Romanian
"Domnul Dumnezeu a făcut lui Adam şi nevestei lui haine de piele, şi i -a îmbrăcat cu ele.",Romanian
"Domnul Dumnezeu a zis: ,,Iată că omul a ajuns ca unul din Noi, cunoscînd binele şi răul. Să -l împedecăm dar acum ca nu cumva să-şi întindă mîna, să ia şi din pomul vieţii, să mănînce din el, şi să trăiască în veci.``",Romanian
"Deaceea Domnul Dumnezeu l -a izgonit din grădina Edenului, ca să lucreze pămîntul, din care fusese luat.",Romanian
"Astfel a izgonit El pe Adam; şi la răsăritul grădinii Edenului a pus nişte heruvimi, cari să învîrtească o sabie învăpăiată, ca să păzească drumul care duce la pomul vieţii.",Romanian
"Adam s'a împreunat cu nevastă-sa Eva; ea a rămas însărcinată, şi a născut pe Cain. Şi a zis: ,,Am căpătat un om cu ajutorul Domnului!``",Romanian
"A mai născut şi pe fratele său Abel. Abel era cioban, iar Cain era plugar.",Romanian
"După o bucată de vreme, Cain a adus Domnului o jertfă de mîncare din roadele pămîntului.",Romanian
Abel a adus şi el o jertfă de mîncare din oile întîi născute ale turmei lui şi din grăsimea lor. Domnul a privit cu plăcere spre Abel şi spre jertfa lui;,Romanian
"dar spre Cain şi spre jertfa lui, n'a privit cu plăcere. Cain s'a mîniat foarte tare, şi i s'a posomorît faţa.",Romanian
"Şi Domnul a zis lui Cain: ,,Pentruce te-ai mîniat, şi pentruce ţi s'a posomorît faţa?",Romanian
"Nu -i aşa? Dacă faci bine, vei fi bine primit; dar dacă faci rău, păcatul pîndeşte la uşă; dorinţa lui se ţine după tine, dar tu să -l stăpîneşti.``",Romanian
"Însă Cain a zis fratelui său Abel: ,,Haidem să ieşim la cîmp.`` Dar pe cînd erau la cîmp, Cain s'a ridicat împotriva fratelui său Abel, şi l -a omorît.",Romanian
"Domnul a zis lui Cain: ,,Unde este fratele tău Abel?`` El a răspuns: ,,Nu ştiu. Sînt eu păzitorul fratelui meu?``",Romanian
"Şi Dumnezeu a zis: ,,Ce ai făcut? Glasul sîngelui fratelui tău strigă din pămînt la Mine.",Romanian
"Acum blestemat eşti tu, isgonit din ogorul acesta, care şi -a deschis gura ca să primească din mîna ta sîngele fratelui tău!",Romanian
"Cînd vei lucra pămîntul, să nu-ţi mai dea bogăţia lui. Pribeag şi fugar să fii pe pămînt.``",Romanian
"Cain a zis Domnului: ,,Pedeapsa mea e prea mare ca s'o pot suferi.",Romanian
"Iată că Tu mă izgoneşti azi de pe faţa pămîntului; eu voi trebui să mă ascund de Faţa Ta, şi să fiu pribeag şi fugar pe pămînt; şi oricine mă va găsi, mă va omorî.``",Romanian
"Domnul i -a zis: ,,Nicidecum; ci dacă va omorî cineva pe Cain, Cain să fie răzbunat de şeapte ori.`` Şi Domnul a hotărît un semn pentru Cain, ca oricine îl va găsi, să nu -l omoare.",Romanian
"Apoi, Cain a ieşit din Faţa Domnului, şi a locuit în ţara Nod, la răsărit de Eden.",Romanian
"Cain s'a împreunat cu nevastă-sa; ea a rămas însărcinată şi a născut pe Enoh. El a început apoi să zidească o cetate, şi a pus acestei cetăţi numele fiului său Enoh.",Romanian
Enoh a fost tatăl lui Irad; Irad a fost tatăl lui Mehuiael; Mehuiael a fost tatăl lui Metuşael; şi Metuşael a fost tatăl lui Lameh.,Romanian
"Lameh şi -a luat două neveste: numele uneia era Ada, şi numele celeilalte era Ţila.",Romanian
Ada a născut pe Iabal: el a fost tatăl celor ce locuiesc în corturi şi păzesc vitele.,Romanian
Numele fratelui său era Iubal: el a fost tatăl tuturor celor ce cîntă cu alăuta şi cu cavalul.,Romanian
"Ţila, de partea ei, a născut şi ea pe Tubal-Cain, făuritorul tuturor uneltelor de aramă şi de fer. Sora lui Tubal-Cain era Naama.",Romanian
"Lameh a zis nevestelor sale: ,,Ada şi Ţila, ascultaţi glasul meu! Nevestele lui Lameh, ascultaţi cuvîntul meu! Am omorît un om pentru rana mea, Şi un tînăr pentru vînătăile mele.",Romanian
"Cain va fi răsbunat de şeapte ori, Iar Lameh de şaptezeci de ori cîte şapte.``",Romanian
"Adam s'a împreunat iarăş cu nevastă-sa; ea a născut un fiu, şi i -a pus numele Set; ,,căci``, a zis ea, ,,Dumnezeu mi -a dat o altă sămînţă în locul lui Abel, pe care l -a ucis Cain.``",Romanian
"Lui Set i s'a născut şi lui un fiu, şi i -a pus numele Enos. Atunci au început oamenii să cheme Numele Domnului.",Romanian
"Iată cartea neamurilor lui Adam. În ziua cînd a făcut Dumnezeu pe om, l -a făcut după asemănarea lui Dumnezeu.",Romanian
"I -a făcut parte bărbătească şi parte femeiască, i -a binecuvîntat, şi le -a dat numele de ,,om``, în ziua cînd au fost făcuţi.",Romanian
"La vîrsta de o sută treizeci de ani, Adam a născut un fiu după chipul şi asemănarea lui, şi i -a pus numele Set.",Romanian
"După naşterea lui Set, Adam a trăit opt sute de ani; şi a născut fii şi fiice.",Romanian
"Toate zilele pe cari le -a trăit Adam, au fost de nouă sute trei zeci de ani; apoi a murit.",Romanian
"La vîrsta de o sută cinci ani, Set a născut pe Enos.",Romanian
"După naşterea lui Enos, Set a mai trăit opt sute şapte ani, şi a născut fii şi fiice.",Romanian
Toate zilele lui Set au fost de nouă sute doisprezece ani; apoi a murit.,Romanian
"La vrîsta de nouăzeci de ani, Enos a născut pe Cainan.",Romanian
"După naşterea lui Cainan, Enos a mai trăit opt sute cincisprezece ani, şi a născut fii şi fiice.",Romanian
Toate zilele lui Enos au fost de nouă sute cinci ani; apoi a murit.,Romanian
"La vrîsta de şapte zeci de ani, Cainan a născut pe Mahalaleel.",Romanian
"După naşterea lui Mahalaleel, Cainan a mai trăit opt sute patruzeci de ani; şi a născut fii şi fiice.",Romanian
Toate zilele lui Cainan au fost de nouă sute zece ani; apoi a murit.,Romanian
"La vrîsta de şase zeci şi cinci de ani, Mahalaleel a născut pe Iared.",Romanian
"După naşterea lui Iared, Mahalaleel a mai trăit opt sute treizeci de ani; şi a născut fii şi fiice.",Romanian
Toate zilele lui Mahalaleel au fost de opt sute nouăzeci şi cinci de ani; apoi a murit.,Romanian
"La vrîsta de o sută şasezeci şi doi de ani, Iared a născut pe Enoh.",Romanian
"După naşterea lui Enoh, Iared a mai trăit opt sute de ani; şi a născut fii şi fiice.",Romanian
Toate zilele lui Iared au fost de nouă sute şase zeci şi doi de ani; apoi a murit.,Romanian
"La vrîsta de şase zeci şi cinci de ani, Enoh a născut pe Metusala.",Romanian
"După naşterea lui Metusala, Enoh a umblat cu Dumnezeu trei sute de ani; şi a născut fii şi fiice.",Romanian
Toate zilele lui Enoh au fost trei sute şase zeci şi cinci de ani.,Romanian
"Enoh a umblat cu Dumnezeu; apoi nu s'a mai văzut, pentru că l -a luat Dumnezeu.",Romanian
"La vrîsta de o sută opt zeci şi şapte de ani, Metusala a născut pe Lameh.",Romanian
"După naşterea lui Lameh, Metusala a mai trăit şapte sute opt zeci şi doi de ani; şi a născut fii şi fiice.",Romanian
Toate zilele lui Metusala au fost de nouă sute şase zeci şi nouă de ani; apoi a murit.,Romanian
"La vîrsta de o sută optzeci şi doi de ani, Lameh a născut un fiu.",Romanian
"El i -a pus numele Noe, zicînd: ,,Acesta ne va mîngîia pentru osteneala şi truda mînilor noastre, cari vin din acest pămînt, pe care l -a blestemat Domnul.``",Romanian
"După naşterea lui Noe, Lameh a mai trăit cinci sute nouă zeci şi cinci de ani; şi a născut fii şi fiice.",Romanian
Toate zilele lui Lameh au fost de şapte sute şaptezeci şi şapte de ani; apoi a murit.,Romanian
"Noe, la vrîsta de cinci sute de ani, a născut pe Sem, Ham şi Iafet.",Romanian
"Cînd au început oamenii să se înmulţească pe faţa pămîntului, şi li s'au născut fete,",Romanian
fiii lui Dumnezeu au văzut că fetele oamenilor erau frumoase; şi din toate şi-au luat de neveste pe acelea pe cari şi le-au ales.,Romanian
"Atunci Domnul a zis: ,,Duhul Meu nu va rămînea pururea în om, căci şi omul nu este decît carne păcătoasă: totuş zilele lui vor fi de o sută douăzeci de ani.``",Romanian
"Uriaşii erau pe pămînt în vremurile acelea, şi chiar şi după ce s'au împreunat fiii lui Dumnezeu cu fetele oamenilor, şi le-au născut ele copii: aceştia erau vitejii cari au fost în vechime, oameni cu nume.",Romanian
"Domnul a văzut că răutatea omului era mare pe pămînt, şi că toate întocmirile gîndurilor din inima lui erau îndreptate în fiecare zi numai spre rău.",Romanian
"I -a părut rău Domnului că a făcut pe om pe pămînt, şi S'a mîhnit în inima Lui.",Romanian
"Şi Domnul a zis: ,,Am să şterg de pe faţa pămîntului pe omul pe care l-am făcut, dela om pînă la vite, pînă la tîrîtoare, şi pînă la păsările cerului; căci Îmi pare rău că i-am făcut.``",Romanian
Dar Noe a căpătat milă înaintea Domnului.,Romanian
Iată cari sînt urmaşii lui Noe. Noe era un om neprihănit şi fără pată între cei din vremea lui: Noe umbla cu Dumnezeu.,Romanian
"Noe a născut trei fii: Sem, Ham şi Iafet.",Romanian
"Pămîntul era stricat înaintea lui Dumnezeu, pămîntul era plin de silnicie.",Romanian
"Dumnezeu S'a uitat spre pămînt, şi iată că pămîntul era stricat; căci orice făptură îşi stricase calea pe pămînt.",Romanian
"Atunci Dumnezeu a zis lui Noe: ,,Sfîrşitul oricărei făpturi este hotărît înaintea Mea, fiindcă au umplut pămîntul de silnicie; iată, am să -i nimicesc împreună cu pămîntul.",Romanian
"Fă-ţi o corabie din lemn de gofer (chiparos); corabia aceasta s'o împarţi în cămăruţe, şi s'o tencuieşti cu smoală pe dinlăuntru şi pe dinafară.",Romanian
"Iată cum s'o faci: corabia să aibă trei sute de coţi în lungime, cincizeci de coţi în lăţime şi treizeci de coţi în înălţime.",Romanian
"Să faci corăbiei o fereastră, sus, lată de un cot; uşa s'o pui în laturea corăbiei; şi să faci un rînd de cămări jos, altul la mijloc şi altul sus.",Romanian
"Şi, iată că Eu am să fac să vină un potop de ape pe pămînt, ca să nimicească orice făptură de supt cer, care are suflare de viaţă; tot ce este pe pămînt va pieri.",Romanian
"Dar cu tine fac un legămînt; să intri în corabie, tu şi fiii tăi, nevastă-ta şi nevestele fiilor tăi împreună cu tine.",Romanian
"Din tot ce trăieşte, din orice făptură, să iei în corabie cîte două din fiecare soi, ca să le ţii vii cu tine: să fie o parte bărbătească şi o parte femeiască.",Romanian
"Din păsări după soiul lor, din vite după soiul lor, şi din toate tîrîtoarele de pe pămînt după soiul lor, să vină la tine înlăuntru cîte două din fiecare soi, ca să le ţii cu viaţă.",Romanian
"Şi tu, ia-ţi din toate bucatele cari se mănîncă, şi fă-ţi merinde din ele, ca să-ţi slujească de hrană ţie şi lor.``",Romanian
Aşa a şi făcut Noe: a făcut tot ce -i poruncise Dumnezeu.,Romanian
"Domnul a zis lui Noe: ,,Intră în corabie, tu şi toată casa ta; căci te-am văzut fără prihană înaintea Mea în neamul acesta de oameni.",Romanian
"Ia cu tine cîte şapte perechi din toate dobitoacele curate, cîte o parte bărbătească şi cîte o parte femeiască; o pereche din dobitoacele care nu sînt curate, cîte o parte bărbătească şi cîte o parte femeiască;",Romanian
"şi cîte şapte perechi de asemenea, din pasările cerului, cîte o parte bărbătească şi cîte o parte femeiască, pentru ca să le ţii vie sămînţa pe toată faţa pămîntului.",Romanian
"Căci după şapte zile, voi face să ploaie pe pămînt patruzeci de zile şi patruzeci de nopţi; şi voi şterge astfel de pe faţa pămîntului toate făpturile pe cari le-am făcut.``",Romanian
Noe a făcut tot ce -i poruncise Domnul.,Romanian
"Noe era de şase sute de ani, cînd a venit potopul pe pămînt.",Romanian
"Şi Noe a intrat în corabie cu fiii săi, cu nevastă-sa şi cu nevestele fiilor săi, din pricina apelor potopului.",Romanian
"Din dobitoacele curate şi din dobitoacele necurate, din păsări şi din tot ce se tîrăşte pe pămînt,",Romanian
"au intrat în corabie la Noe, două cîte două, cîte o parte bărbătească şi cîte o parte femeiască, aşa cum poruncise Dumnezeu lui Noe.",Romanian
"După cele şapte zile, au venit apele potopului pe pămînt.",Romanian
"În anul al şasesutelea al vieţii lui Noe, în luna a doua, în ziua a şaptesprezecea a lunii, în ziua aceea, s'au rupt toate izvoarele Adîncului celui mare şi s'au deschis stăvilarele cerurilor.",Romanian
Ploaia a căzut pe pămînt patruzeci de zile şi patruzeci de nopţi.,Romanian
"În aceeaş zi au intrat în corabie: Noe, Sem, Ham şi Iafet, fiii lui Noe, nevasta lui Noe şi cele trei neveste ale fiilor lui cu ei:",Romanian
"ei, şi toate fiarele cîmpului, după soiul lor, toate vitele după soiul lor, toate tîrîtoarele cari se tîrăsc pe pămînt după soiul lor, toate păsările după soiul lor, toate păsărelele, tot ce are aripi.",Romanian
"Au intrat în corabie la Noe, două cîte două, din orice făptură care are suflare de viaţă.",Romanian
"Cele cari au intrat, erau cîte o parte bărbătească şi cîte o parte femeiască, din orice făptură, după cum poruncise Dumnezeu lui Noe. Apoi Domnul a închis uşa după el.",Romanian
"Potopul a fost patruzeci de zile pe pămînt. Apele au crescut şi au ridicat corabia, şi ea s'a înălţat deasupra pămîntului.",Romanian
"Apele au ajuns mari şi au crescut foarte mult pe pămînt, şi corabia plutea pe deasupra apelor.",Romanian
"Apele au ajuns din ce în ce mai mari şi toţi munţii înalţi, cari sînt supt cerul întreg, au fost acoperiţi.",Romanian
"Cu cincisprezece coţi s'au înălţat apele deasupra munţilor, cari au fost acoperiţi.",Romanian
"Şi a pierit orice făptură care se mişca pe pămînt, atît păsările cît şi vitele şi fiarele, tot ce se tîra pe pămînt, şi toţi oamenii.",Romanian
"Tot ce răsufla, tot ce avea suflare de duh de viaţă în nări, tot ce era pe pămîntul uscat, a murit.",Romanian
"Toate făpturile cari erau pe faţa pămîntului au fost nimicite, dela om pînă la vite, pînă lă tîrîtoare şi pînă la păsările cerului: au fost nimicite de pe pămînt. N'a rămas decît Noe şi ce era cu el în corabie.",Romanian
Apele au fost mari pe pămînt o sută cincizeci de zile.,Romanian
"Dumnezeu Şi -a adus aminte de Noe, de toate vieţuitoarele şi de toate vitele cari erau cu el în corabie; şi Dumnezeu a făcut să sufle un vînt pe pămînt, şi apele s'au potolit.",Romanian
"Izvoarele Adîncului şi stăvilarele cerurilor au fost închise, şi ploaia din cer a fost oprită.",Romanian
"Apele au scăzut de pe faţa pămîntului, scurgîndu-se şi împuţinîndu-se, şi, după o sutăcincizeci de zile, apele s'au micşorat.",Romanian
"În luna a şaptea, în ziua a şaptesprezecea a lunii, corabia s'a oprit pe munţii Ararat.",Romanian
"Apele au mers scăzînd pînă în luna a zecea. În luna a zecea, în ziua întîi a lunii, s'au văzut vîrfurile munţilor.",Romanian
"După patruzeci de zile, Noe a deschis fereastra corăbiei pe care o făcuse.",Romanian
"A dat drumul unui corb, care a ieşit, ducîndu-se şi întorcîndu-se, pînă cînd au secat apele de pe pămînt.",Romanian
"A dat drumul şi unui porumbel, ca să vadă dacă scăzuseră apele de pe faţa pămîntului.",Romanian
"Dar porumbelul n'a găsit nici un loc ca să-şi pună piciorul, şi s'a întors la el în corabie, căci erau ape pe toată faţa pămîntului. Noe a întins mîna, l -a luat, şi l -a băgat la el în corabie.",Romanian
"A mai aşteptat alte şapte zile, şi iarăş a dat drumul porumbelului din corabie.",Romanian
Porumbelul s'a întors la el spre seară; şi iată că în ciocul lui era o frunză de măslin ruptă de curînd. Noe a cunoscut astfel că apele scăzuseră pe pămînt.,Romanian
A mai aşteptat alte şapte zile; şi a dat drumul porumbelului. Dar porumbelul nu s'a mai întors la el.,Romanian
"În anul şase sute unu, în luna întîi, în ziua întîi a lunii, apele secaseră pe pămînt. Noe a ridicat învelitoarea corăbiei: s'a uitat, şi iată că faţa pămîntului se uscase.",Romanian
"În luna a doua, în a douăzeci şi şaptea zi a lunii, pămîntul era uscat de tot.",Romanian
"Atunci Dumnezeu a vorbit lui Noe, şi i -a zis:",Romanian
",,Ieşi din corabie, tu şi nevastă-ta, fiii tăi şi nevestele fiilor tăi cu tine!",Romanian
"Scoate afară împreună cu tine toate vieţuitoarele de tot felul cari sînt cu tine, atît păsările cît şi vitele şi toate tîrîtoarele cari se tîrăsc pe pămînt: să mişune pe pămînt, să crească şi să se înmulţească pe pămînt.``",Romanian
"Şi Noe a ieşit afară cu fiii săi, cu nevastă-sa şi cu nevestele fiilor săi.",Romanian
"Toate dobitoacele, toate tîrîtoarele, toate păsările, tot ce se mişcă pe pămînt, după soiurile lor, au ieşit din corabie.",Romanian
"Noe a zidit un altar Domnului; a luat din toate dobitoacele curate şi din toate păsările curate, şi a adus arderi de tot pe altar.",Romanian
