year,stage,group,type,match_date,home,home_id,home_score,home_pens,away,away_id,away_score,away_pens,extra_time,stadium,city,host,result
1934,Knock Out,,Round of 16,1934-05-27,Austria,AUT,3,,France,FRA,2,,1,Stadio Benito Mussolini,Turin,Italy,home
1934,Knock Out,,Round of 16,1934-05-27,Czechoslovakia,CSK,2,,Romania,ROU,1,,0,Stadio Littorio,Trieste,Italy,home
1934,Knock Out,,Round of 16,1934-05-27,Germany,DEU,5,,Belgium,BEL,2,,0,Stadio Giovanni Berta,Florence,Italy,home
1934,Knock Out,,Round of 16,1934-05-27,Hungary,HUN,4,,Egypt,EGY,2,,0,Stadio Giorgio Ascarelli,Naples,Italy,home
1934,Knock Out,,Round of 16,1934-05-27,Italy,ITA,7,,United States,USA,1,,0,Stadio Nazionale PNF,Rome,Italy,home
1934,Knock Out,,Round of 16,1934-05-27,Spain,ESP,3,,Brazil,BRA,1,,0,Stadio Luigi Ferraris,Genoa,Italy,home
1934,Knock Out,,Round of 16,1934-05-27,Sweden,SWE,3,,Argentina,ARG,2,,0,Stadio Renato Dall'Ara,Bologna,Italy,home
1934,Knock Out,,Round of 16,1934-05-27,Switzerland,CHE,3,,Netherlands,NLD,2,,0,San Siro,Milan,Italy,home
1934,Knock Out,,Quarter Final,1934-05-31,Austria,AUT,2,,Hungary,HUN,1,,0,Stadio Renato Dall'Ara,Bologna,Italy,home
1934,Knock Out,,Quarter Final,1934-05-31,Czechoslovakia,CSK,3,,Switzerland,CHE,2,,0,Stadio Benito Mussolini,Turin,Italy,home
1934,Knock Out,,Quarter Final,1934-05-31,Germany,DEU,2,,Sweden,SWE,1,,0,San Siro,Milan,Italy,home
1934,Knock Out,,Quarter Final,1934-05-31,Italy,ITA,1,,Spain,ESP,1,,1,Stadio Giovanni Berta,Florence,Italy,draw
1934,Knock Out,,Quarter Final,1934-06-01,Italy,ITA,1,,Spain,ESP,0,,0,Stadio Giovanni Berta,Florence,Italy,home
1934,Knock Out,,Semi Final,1934-06-03,Czechoslovakia,CSK,3,,Germany,DEU,1,,0,Stadio Nazionale PNF,Rome,Italy,home
1934,Knock Out,,Semi Final,1934-06-03,Italy,ITA,1,,Austria,AUT,0,,0,San Siro,Milan,Italy,home
1934,Knock Out,,Third Place,1934-06-07,Germany,DEU,3,,Austria,AUT,2,,0,Stadio Giorgio Ascarelli,Naples,Italy,home
1934,Knock Out,,Final,1934-06-10,Italy,ITA,2,,Czechoslovakia,CSK,1,,1,Stadio Nazionale PNF,Rome,Italy,home
1938,Knock Out,,Round of 16,1938-06-04,Switzerland,CHE,1,,Germany,DEU,1,,1,Parc des Princes,Paris,France,draw
1938,Knock Out,,Round of 16,1938-06-05,Cuba,CUB,3,,Romania,ROU,3,,1,Stade du T.O.E.C.,Toulouse,France,draw
1938,Knock Out,,Round of 16,1938-06-05,France,FRA,3,,Belgium,BEL,1,,0,Stade Olympique de Colombes,Paris,France,home
1938,Knock Out,,Round of 16,1938-06-05,Hungary,HUN,6,,Dutch East Indies,IDN,0,,0,Vélodrome Municipal,Reims,France,home
1938,Knock Out,,Round of 16,1938-06-05,Italy,ITA,2,,Norway,NOR,1,,1,Stade Vélodrome,Marseille,France,home
1938,Knock Out,,Round of 16,1938-06-05,Brazil,BRA,6,,Poland,POL,5,,1,Stade de la Meinau,Strasbourg,France,home
1938,Knock Out,,Round of 16,1938-06-05,Czechoslovakia,CSK,3,,Netherlands,NLD,0,,1,Stade Jules Deschaseaux,Le Havre,France,home
1938,Knock Out,,Round of 16,1938-06-09,Cuba,CUB,2,,Romania,ROU,1,,0,Stade du T.O.E.C.,Toulouse,France,home
1938,Knock Out,,Round of 16,1938-06-09,Switzerland,CHE,4,,Germany,DEU,2,,0,Parc des Princes,Paris,France,home
1938,Knock Out,,Quarter Final,1938-06-12,Brazil,BRA,1,,Czechoslovakia,CSK,1,,1,Stade du Parc Lescure,Bordeaux,France,draw
1938,Knock Out,,Quarter Final,1938-06-12,Hungary,HUN,2,,Switzerland,CHE,0,,0,Stade Victor Boucquey,Lille,France,home
1938,Knock Out,,Quarter Final,1938-06-12,Italy,ITA,3,,France,FRA,1,,0,Stade Olympique de Colombes,Paris,France,home
1938,Knock Out,,Quarter Final,1938-06-12,Sweden,SWE,8,,Cuba,CUB,0,,0,Stade du Fort Carré,Antibes,France,home
1938,Knock Out,,Quarter Final,1938-06-14,Brazil,BRA,2,,Czechoslovakia,CSK,1,,0,Stade du Parc Lescure,Bordeaux,France,home
1938,Knock Out,,Semi Final,1938-06-16,Hungary,HUN,5,,Sweden,SWE,1,,0,Parc des Princes,Paris,France,home
1938,Knock Out,,Semi Final,1938-06-16,Italy,ITA,2,,Brazil,BRA,1,,0,Stade Vélodrome,Marseille,France,home
1938,Knock Out,,Third Place,1938-06-19,Brazil,BRA,4,,Sweden,SWE,2,,0,Stade du Parc Lescure,Bordeaux,France,home
1938,Knock Out,,Final,1938-06-19,Italy,ITA,4,,Hungary,HUN,2,,0,Stade Olympique de Colombes,Paris,France,home
1950,Group,1,Round 1,1950-06-24,Brazil,BRA,4,,Mexico,MEX,0,,0,Estádio do Maracanã,Rio de Janeiro,Brazil,home
1950,Group,1,Round 1,1950-06-25,Yugoslavia,YUG,3,,Switzerland,CHE,0,,0,Estádio Independência,Belo Horizonte,Brazil,home
1950,Group,2,Round 1,1950-06-25,England,ENG,2,,Chile,CHL,0,,0,Estádio do Maracanã,Rio de Janeiro,Brazil,home
1950,Group,2,Round 1,1950-06-25,Spain,ESP,3,,United States,USA,1,,0,Estádio Vila Capanema,Curitiba,Brazil,home
1950,Group,3,Round 1,1950-06-25,Sweden,SWE,3,,Italy,ITA,2,,0,Estádio do Pacaembu,São Paulo,Brazil,home
1950,Group,1,Round 1,1950-06-28,Brazil,BRA,2,,Switzerland,CHE,2,,0,Estádio do Pacaembu,São Paulo,Brazil,draw
1950,Group,1,Round 1,1950-06-28,Yugoslavia,YUG,4,,Mexico,MEX,1,,0,Estádio dos Eucaliptos,Porto Alegre,Brazil,home
1950,Group,2,Round 1,1950-06-29,Spain,ESP,2,,Chile,CHL,0,,0,Estádio do Maracanã,Rio de Janeiro,Brazil,home
1950,Group,2,Round 1,1950-06-29,United States,USA,1,,England,ENG,0,,0,Estádio Independência,Belo Horizonte,Brazil,home
1950,Group,3,Round 1,1950-06-29,Sweden,SWE,2,,Paraguay,PRY,2,,0,Estádio Vila Capanema,Curitiba,Brazil,draw
1950,Group,1,Round 1,1950-07-01,Brazil,BRA,2,,Yugoslavia,YUG,0,,0,Estádio do Maracanã,Rio de Janeiro,Brazil,home
1950,Group,2,Round 1,1950-07-02,Chile,CHL,5,,United States,USA,2,,0,Estádio Ilha do Retiro,Recife,Brazil,home
1950,Group,2,Round 1,1950-07-02,Spain,ESP,1,,England,ENG,0,,0,Estádio do Maracanã,Rio de Janeiro,Brazil,home
1950,Group,3,Round 1,1950-07-02,Italy,ITA,2,,Paraguay,PRY,0,,0,Estádio do Pacaembu,São Paulo,Brazil,home
1950,Group,4,Round 1,1950-07-02,Uruguay,URY,8,,Bolivia,BOL,0,,0,Estádio Independência,Belo Horizonte,Brazil,home
1950,Group,1,Round 1,1950-07-02,Switzerland,CHE,2,,Mexico,MEX,1,,0,Estádio dos Eucaliptos,Porto Alegre,Brazil,home
1950,Knock Out,,Final Round,1950-07-09,Brazil,BRA,7,,Sweden,SWE,1,,0,Estádio do Maracanã,Rio de Janeiro,Brazil,home
1950,Knock Out,,Final Round,1950-07-09,Uruguay,URY,2,,Spain,ESP,2,,0,Estádio do Pacaembu,São Paulo,Brazil,draw
1950,Knock Out,,Final Round,1950-07-13,Brazil,BRA,6,,Spain,ESP,1,,0,Estádio do Maracanã,Rio de Janeiro,Brazil,home
1950,Knock Out,,Final Round,1950-07-13,Uruguay,URY,3,,Sweden,SWE,2,,0,Estádio do Pacaembu,São Paulo,Brazil,home
1950,Knock Out,,Final Round,1950-07-16,Sweden,SWE,3,,Spain,ESP,1,,0,Estádio do Pacaembu,São Paulo,Brazil,home
1950,Knock Out,,Final Round,1950-07-16,Uruguay,URY,2,,Brazil,BRA,1,,0,Estádio do Maracanã,Rio de Janeiro,Brazil,home
1954,Group,1,Round 1,1954-06-16,Brazil,BRA,5,,Mexico,MEX,0,,0,Charmilles Stadium,Geneva,Switzerland,home
1954,Group,1,Round 1,1954-06-16,Yugoslavia,YUG,1,,France,FRA,0,,0,Stade Olympique de la Pontaise,Lausanne,Switzerland,home
1954,Group,3,Round 1,1954-06-16,Austria,AUT,1,,Scotland,SCO,0,,0,Hardturm Stadium,Zürich,Switzerland,home
1954,Group,3,Round 1,1954-06-16,Uruguay,URY,2,,Czechoslovakia,CSK,0,,0,Wankdorf Stadium,Bern,Switzerland,home
1954,Group,4,Round 1,1954-06-17,Switzerland,CHE,2,,Italy,ITA,1,,0,Stade Olympique de la Pontaise,Lausanne,Switzerland,home
1954,Group,2,Round 1,1954-06-17,Hungary,HUN,9,,South Korea,KOR,0,,0,Hardturm Stadium,Zürich,Switzerland,home
1954,Group,2,Round 1,1954-06-17,West Germany,DEU,4,,Turkey,TUR,1,,0,Wankdorf Stadium,Bern,Switzerland,home
1954,Group,4,Round 1,1954-06-17,England,ENG,4,,Belgium,BEL,4,,1,St. Jakob Stadium,Basel,Switzerland,draw
1954,Group,3,Round 1,1954-06-19,Uruguay,URY,7,,Scotland,SCO,0,,0,St. Jakob Stadium,Basel,Switzerland,home
1954,Group,1,Round 1,1954-06-19,Brazil,BRA,1,,Yugoslavia,YUG,1,,1,Stade Olympique de la Pontaise,Lausanne,Switzerland,draw
1954,Group,3,Round 1,1954-06-19,Austria,AUT,5,,Czechoslovakia,CSK,0,,0,Hardturm Stadium,Zürich,Switzerland,home
1954,Group,1,Round 1,1954-06-19,France,FRA,3,,Mexico,MEX,2,,0,Charmilles Stadium,Geneva,Switzerland,home
1954,Group,2,Round 1,1954-06-20,Hungary,HUN,8,,West Germany,DEU,3,,0,St. Jakob Stadium,Basel,Switzerland,home
1954,Group,2,Round 1,1954-06-20,Turkey,TUR,7,,South Korea,KOR,0,,0,Charmilles Stadium,Geneva,Switzerland,home
1954,Group,4,Round 1,1954-06-20,Italy,ITA,4,,Belgium,BEL,1,,0,Cornaredo Stadium,Lugano,Switzerland,home
1954,Group,4,Round 1,1954-06-20,England,ENG,2,,Switzerland,CHE,0,,0,Wankdorf Stadium,Bern,Switzerland,home
1954,Group,2,Round 1,1954-06-23,West Germany,DEU,7,,Turkey,TUR,2,,0,Hardturm Stadium,Zürich,Switzerland,home
1954,Group,4,Round 1,1954-06-23,Switzerland,CHE,4,,Italy,ITA,1,,0,St. Jakob Stadium,Basel,Switzerland,home
1954,Knock Out,,Quarter Final,1954-06-26,Austria,AUT,7,,Switzerland,CHE,5,,0,Stade Olympique de la Pontaise,Lausanne,Switzerland,home
1954,Knock Out,,Quarter Final,1954-06-26,Uruguay,URY,4,,England,ENG,2,,0,St. Jakob Stadium,Basel,Switzerland,home
1954,Knock Out,,Quarter Final,1954-06-27,Hungary,HUN,4,,Brazil,BRA,2,,0,Wankdorf Stadium,Bern,Switzerland,home
1954,Knock Out,,Quarter Final,1954-06-27,West Germany,DEU,2,,Yugoslavia,YUG,0,,0,Charmilles Stadium,Geneva,Switzerland,home
1954,Knock Out,,Semi Final,1954-06-30,Hungary,HUN,4,,Uruguay,URY,2,,1,Stade Olympique de la Pontaise,Lausanne,Switzerland,home
1954,Knock Out,,Semi Final,1954-06-30,West Germany,DEU,6,,Austria,AUT,1,,0,St. Jakob Stadium,Basel,Switzerland,home
1954,Knock Out,,Third Place,1954-07-03,Austria,AUT,3,,Uruguay,URY,1,,0,Hardturm Stadium,Zürich,Switzerland,home
1954,Knock Out,,Final,1954-07-04,West Germany,DEU,3,,Hungary,HUN,2,,0,Wankdorf Stadium,Bern,Switzerland,home
1958,Group,3,Round 1,1958-06-08,Sweden,SWE,3,,Mexico,MEX,0,,0,Råsunda Stadium,Solna,Sweden,home
1958,Group,1,Round 1,1958-06-08,Argentina,ARG,1,,West Germany,DEU,3,,0,Malmö Stadion,Malmö,Sweden,away
1958,Group,1,Round 1,1958-06-08,Northern Ireland,NIR,1,,Czechoslovakia,CSK,0,,0,Örjans Vall,Halmstad,Sweden,home
1958,Group,2,Round 1,1958-06-08,France,FRA,7,,Paraguay,PRY,3,,0,Idrottsparken,Norrköping,Sweden,home
1958,Group,2,Round 1,1958-06-08,Yugoslavia,YUG,1,,Scotland,SCO,1,,0,Arosvallen,Västerås,Sweden,draw
1958,Group,3,Round 1,1958-06-08,Hungary,HUN,1,,Wales,WAL,1,,0,Jernvallen,Sandviken,Sweden,draw
1958,Group,4,Round 1,1958-06-08,Brazil,BRA,3,,Austria,AUT,0,,0,Rimnersvallen,Uddevalla,Sweden,home
1958,Group,4,Round 1,1958-06-08,Soviet Union,SUN,2,,England,ENG,2,,0,Ullevi,Gothenburg,Sweden,draw
1958,Group,1,Round 1,1958-06-11,Argentina,ARG,3,,Northern Ireland,NIR,1,,0,Örjans Vall,Halmstad,Sweden,home
1958,Group,1,Round 1,1958-06-11,West Germany,DEU,2,,Czechoslovakia,CSK,2,,0,Olympia,Helsingborg,Sweden,draw
1958,Group,2,Round 1,1958-06-11,Paraguay,PRY,3,,Scotland,SCO,2,,0,Idrottsparken,Norrköping,Sweden,home
1958,Group,2,Round 1,1958-06-11,Yugoslavia,YUG,3,,France,FRA,2,,0,Arosvallen,Västerås,Sweden,home
1958,Group,3,Round 1,1958-06-11,Mexico,MEX,1,,Wales,WAL,1,,0,Råsunda Stadium,Solna,Sweden,draw
1958,Group,4,Round 1,1958-06-11,Brazil,BRA,0,,England,ENG,0,,0,Ullevi,Gothenburg,Sweden,draw
1958,Group,4,Round 1,1958-06-11,Soviet Union,SUN,2,,Austria,AUT,0,,0,Ryavallen,Borås,Sweden,home
1958,Group,3,Round 1,1958-06-12,Sweden,SWE,2,,Hungary,HUN,1,,0,Råsunda Stadium,Solna,Sweden,home
1958,Group,3,Round 1,1958-06-15,Sweden,SWE,0,,Wales,WAL,0,,0,Råsunda Stadium,Solna,Sweden,draw
1958,Group,1,Round 1,1958-06-15,Czechoslovakia,CSK,6,,Argentina,ARG,1,,0,Olympia,Helsingborg,Sweden,home
1958,Group,1,Round 1,1958-06-15,West Germany,DEU,2,,Northern Ireland,NIR,2,,0,Malmö Stadion,Malmö,Sweden,draw
1958,Group,2,Round 1,1958-06-15,France,FRA,2,,Scotland,SCO,1,,0,Eyravallen,Örebro,Sweden,home
1958,Group,2,Round 1,1958-06-15,Paraguay,PRY,3,,Yugoslavia,YUG,3,,0,Tunavallen,Eskilstuna,Sweden,draw
1958,Group,3,Round 1,1958-06-15,Hungary,HUN,4,,Mexico,MEX,0,,0,Jernvallen,Sandviken,Sweden,home
1958,Group,4,Round 1,1958-06-15,Brazil,BRA,2,,Soviet Union,SUN,0,,0,Ullevi,Gothenburg,Sweden,home
1958,Group,4,Round 1,1958-06-15,England,ENG,2,,Austria,AUT,2,,0,Ryavallen,Borås,Sweden,draw
1958,Group,1,Round 1,1958-06-17,Northern Ireland,NIR,2,,Czechoslovakia,CSK,1,,1,Malmö Stadion,Malmö,Sweden,home
1958,Group,3,Round 1,1958-06-17,Wales,WAL,2,,Hungary,HUN,1,,0,Råsunda Stadium,Solna,Sweden,home
1958,Group,4,Round 1,1958-06-17,Soviet Union,SUN,1,,England,ENG,0,,0,Ullevi,Gothenburg,Sweden,home
1958,Knock Out,,Quarter Final,1958-06-19,Brazil,BRA,1,,Wales,WAL,0,,0,Ullevi,Gothenburg,Sweden,home
1958,Knock Out,,Quarter Final,1958-06-19,France,FRA,4,,Northern Ireland,NIR,0,,0,Idrottsparken,Norrköping,Sweden,home
1958,Knock Out,,Quarter Final,1958-06-19,Sweden,SWE,2,,Soviet Union,SUN,0,,0,Råsunda Stadium,Solna,Sweden,home
1958,Knock Out,,Quarter Final,1958-06-19,West Germany,DEU,1,,Yugoslavia,YUG,0,,0,Malmö Stadion,Malmö,Sweden,home
1958,Knock Out,,Semi Final,1958-06-24,Brazil,BRA,5,,France,FRA,2,,0,Råsunda Stadium,Solna,Sweden,home
1958,Knock Out,,Semi Final,1958-06-24,Sweden,SWE,3,,West Germany,DEU,1,,0,Ullevi,Gothenburg,Sweden,home
1958,Knock Out,,Third Place,1958-06-28,France,FRA,6,,West Germany,DEU,3,,0,Ullevi,Gothenburg,Sweden,home
1958,Knock Out,,Final,1958-06-29,Brazil,BRA,5,,Sweden,SWE,2,,0,Råsunda Stadium,Solna,Sweden,home
1962,Group,1,Round 1,1962-05-30,Uruguay,URY,2,,Colombia,COL,1,,0,Estadio Carlos Dittborn,Arica,Chile,home
1962,Group,2,Round 1,1962-05-30,Chile,CHL,3,,Switzerland,CHE,1,,0,Estadio Nacional,Santiago,Chile,home
1962,Group,3,Round 1,1962-05-30,Brazil,BRA,2,,Mexico,MEX,0,,0,Estadio Sausalito,Viña del Mar,Chile,home
1962,Group,4,Round 1,1962-05-30,Argentina,ARG,1,,Bulgaria,BGR,0,,0,Estadio El Teniente,Rancagua,Chile,home
1962,Group,1,Round 1,1962-05-31,Soviet Union,SUN,2,,Yugoslavia,YUG,0,,0,Estadio Carlos Dittborn,Arica,Chile,home
1962,Group,2,Round 1,1962-05-31,West Germany,DEU,0,,Italy,ITA,0,,0,Estadio Nacional,Santiago,Chile,draw
1962,Group,3,Round 1,1962-05-31,Czechoslovakia,CSK,1,,Spain,ESP,0,,0,Estadio Sausalito,Viña del Mar,Chile,home
1962,Group,4,Round 1,1962-05-31,Hungary,HUN,2,,England,ENG,1,,0,Estadio El Teniente,Rancagua,Chile,home
1962,Group,1,Round 1,1962-06-02,Yugoslavia,YUG,3,,Uruguay,URY,1,,0,Estadio Carlos Dittborn,Arica,Chile,home
1962,Group,2,Round 1,1962-06-02,Chile,CHL,2,,Italy,ITA,0,,0,Estadio Nacional,Santiago,Chile,home
1962,Group,3,Round 1,1962-06-02,Brazil,BRA,0,,Czechoslovakia,CSK,0,,0,Estadio Sausalito,Viña del Mar,Chile,draw
1962,Group,4,Round 1,1962-06-02,England,ENG,3,,Argentina,ARG,1,,0,Estadio El Teniente,Rancagua,Chile,home
1962,Group,1,Round 1,1962-06-03,Soviet Union,SUN,4,,Colombia,COL,4,,0,Estadio Carlos Dittborn,Arica,Chile,draw
1962,Group,2,Round 1,1962-06-03,West Germany,DEU,2,,Switzerland,CHE,1,,0,Estadio Nacional,Santiago,Chile,home
1962,Group,3,Round 1,1962-06-03,Spain,ESP,1,,Mexico,MEX,0,,0,Estadio Sausalito,Viña del Mar,Chile,home
1962,Group,4,Round 1,1962-06-03,Hungary,HUN,6,,Bulgaria,BGR,1,,0,Estadio El Teniente,Rancagua,Chile,home
1962,Group,1,Round 1,1962-06-06,Soviet Union,SUN,2,,Uruguay,URY,1,,0,Estadio Carlos Dittborn,Arica,Chile,home
1962,Group,2,Round 1,1962-06-06,West Germany,DEU,2,,Chile,CHL,0,,0,Estadio Nacional,Santiago,Chile,home
1962,Group,3,Round 1,1962-06-06,Brazil,BRA,2,,Spain,ESP,1,,0,Estadio Sausalito,Viña del Mar,Chile,home
1962,Group,4,Round 1,1962-06-06,Hungary,HUN,0,,Argentina,ARG,0,,0,Estadio El Teniente,Rancagua,Chile,draw
1962,Group,1,Round 1,1962-06-07,Yugoslavia,YUG,5,,Colombia,COL,0,,0,Estadio Carlos Dittborn,Arica,Chile,home
1962,Group,2,Round 1,1962-06-07,Italy,ITA,3,,Switzerland,CHE,0,,0,Estadio Nacional,Santiago,Chile,home
1962,Group,3,Round 1,1962-06-07,Mexico,MEX,3,,Czechoslovakia,CSK,1,,0,Estadio Sausalito,Viña del Mar,Chile,home
1962,Group,4,Round 1,1962-06-07,England,ENG,0,,Bulgaria,BGR,0,,0,Estadio El Teniente,Rancagua,Chile,draw
1962,Knock Out,,Quarter Final,1962-06-10,Brazil,BRA,3,,England,ENG,1,,0,Estadio Sausalito,Viña del Mar,Chile,home
1962,Knock Out,,Quarter Final,1962-06-10,Chile,CHL,2,,Soviet Union,SUN,1,,0,Estadio Carlos Dittborn,Arica,Chile,home
1962,Knock Out,,Quarter Final,1962-06-10,Czechoslovakia,CSK,1,,Hungary,HUN,0,,0,Estadio El Teniente,Rancagua,Chile,home
1962,Knock Out,,Quarter Final,1962-06-10,Yugoslavia,YUG,1,,West Germany,DEU,0,,0,Estadio Nacional,Santiago,Chile,home
1962,Knock Out,,Semi Final,1962-06-13,Brazil,BRA,4,,Chile,CHL,2,,0,Estadio Nacional,Santiago,Chile,home
1962,Knock Out,,Semi Final,1962-06-13,Czechoslovakia,CSK,3,,Yugoslavia,YUG,1,,0,Estadio Sausalito,Viña del Mar,Chile,home
1962,Knock Out,,Third Place,1962-06-16,Chile,CHL,1,,Yugoslavia,YUG,0,,0,Estadio Nacional,Santiago,Chile,home
1962,Knock Out,,Final,1962-06-17,Brazil,BRA,3,,Czechoslovakia,CSK,1,,0,Estadio Nacional,Santiago,Chile,home
1966,Group,1,Round 1,1966-07-11,England,ENG,0,,Uruguay,URY,0,,0,Wembley Stadium,London,England,draw
1966,Group,2,Round 1,1966-07-12,West Germany,DEU,5,,Switzerland,CHE,0,,0,Hillsborough Stadium,Sheffield,England,home
1966,Group,3,Round 1,1966-07-12,Brazil,BRA,2,,Bulgaria,BGR,0,,0,Goodison Park,Liverpool,England,home
1966,Group,4,Round 1,1966-07-12,Soviet Union,SUN,3,,North Korea,PRK,0,,0,Ayresome Park,Middlesbrough,England,home
1966,Group,1,Round 1,1966-07-13,France,FRA,1,,Mexico,MEX,1,,0,Wembley Stadium,London,England,draw
1966,Group,2,Round 1,1966-07-13,Argentina,ARG,2,,Spain,ESP,1,,0,Villa Park,Birmingham,England,home
1966,Group,3,Round 1,1966-07-13,Portugal,PRT,3,,Hungary,HUN,1,,0,Old Trafford,Manchester,England,home
1966,Group,4,Round 1,1966-07-13,Italy,ITA,2,,Chile,CHL,0,,0,Roker Park,Sunderland,England,home
1966,Group,1,Round 1,1966-07-15,Uruguay,URY,2,,France,FRA,1,,0,White City Stadium,London,England,home
1966,Group,2,Round 1,1966-07-15,Spain,ESP,2,,Switzerland,CHE,1,,0,Hillsborough Stadium,Sheffield,England,home
1966,Group,3,Round 1,1966-07-15,Hungary,HUN,3,,Brazil,BRA,1,,0,Goodison Park,Liverpool,England,home
1966,Group,4,Round 1,1966-07-15,Chile,CHL,1,,North Korea,PRK,1,,0,Ayresome Park,Middlesbrough,England,draw
1966,Group,2,Round 1,1966-07-16,Argentina,ARG,0,,West Germany,DEU,0,,0,Villa Park,Birmingham,England,draw
1966,Group,3,Round 1,1966-07-16,Portugal,PRT,3,,Bulgaria,BGR,0,,0,Old Trafford,Manchester,England,home
1966,Group,4,Round 1,1966-07-16,Soviet Union,SUN,1,,Italy,ITA,0,,0,Roker Park,Sunderland,England,home
1966,Group,1,Round 1,1966-07-16,England,ENG,2,,Mexico,MEX,0,,0,Wembley Stadium,London,England,home
1966,Group,1,Round 1,1966-07-19,Mexico,MEX,0,,Uruguay,URY,0,,0,Wembley Stadium,London,England,draw
1966,Group,2,Round 1,1966-07-19,Argentina,ARG,2,,Switzerland,CHE,0,,0,Hillsborough Stadium,Sheffield,England,home
1966,Group,3,Round 1,1966-07-19,Portugal,PRT,3,,Brazil,BRA,1,,0,Goodison Park,Liverpool,England,home
1966,Group,4,Round 1,1966-07-19,North Korea,PRK,1,,Italy,ITA,0,,0,Ayresome Park,Middlesbrough,England,home
1966,Group,1,Round 1,1966-07-20,England,ENG,2,,France,FRA,0,,0,Wembley Stadium,London,England,home
1966,Group,2,Round 1,1966-07-20,West Germany,DEU,2,,Spain,ESP,1,,0,Villa Park,Birmingham,England,home
1966,Group,3,Round 1,1966-07-20,Hungary,HUN,3,,Bulgaria,BGR,1,,0,Old Trafford,Manchester,England,home
1966,Group,4,Round 1,1966-07-20,Soviet Union,SUN,2,,Chile,CHL,1,,0,Roker Park,Sunderland,England,home
1966,Knock Out,,Quarter Final,1966-07-23,England,ENG,1,,Argentina,ARG,0,,0,Wembley Stadium,London,England,home
1966,Knock Out,,Quarter Final,1966-07-23,Portugal,PRT,5,,North Korea,PRK,3,,0,Goodison Park,Liverpool,England,home
1966,Knock Out,,Quarter Final,1966-07-23,Soviet Union,SUN,2,,Hungary,HUN,1,,0,Roker Park,Sunderland,England,home
1966,Knock Out,,Quarter Final,1966-07-23,West Germany,DEU,4,,Uruguay,URY,0,,0,Hillsborough Stadium,Sheffield,England,home
1966,Knock Out,,Semi Final,1966-07-25,West Germany,DEU,2,,Soviet Union,SUN,1,,0,Goodison Park,Liverpool,England,home
1966,Knock Out,,Semi Final,1966-07-26,England,ENG,2,,Portugal,PRT,1,,0,Wembley Stadium,London,England,home
1966,Knock Out,,Third Place,1966-07-28,Portugal,PRT,2,,Soviet Union,SUN,1,,0,Wembley Stadium,London,England,home
1966,Knock Out,,Final,1966-07-30,England,ENG,4,,West Germany,DEU,2,,1,Wembley Stadium,London,England,home
1970,Group,1,Round 1,1970-05-31,Mexico,MEX,0,,Soviet Union,SUN,0,,0,Estadio Azteca,Mexico City,Mexico,draw
