year,stage,group,type,match_date,home,home_id,home_score,home_pens,away,away_id,away_score,away_pens,extra_time,stadium,city,host,result
2003,Group,D,Round 1,2003-07-16,Cuba,CUB,0,,Costa Rica,CRC,3,,0,,Foxborough,United States,away
2003,Knock Out,,Quarter Final,2003-07-19,Colombia,COL,0,,Brazil,BRA,2,,0,,Miami,United States,away
2003,Knock Out,,Quarter Final,2003-07-19,Costa Rica,CRC,5,,El Salvador,SLV,2,,0,,Foxborough,United States,home
2003,Knock Out,,Quarter Final,2003-07-19,United States,USA,5,,Cuba,CUB,0,,0,,Foxborough,United States,home
2003,Knock Out,,Quarter Final,2003-07-20,Mexico,MEX,5,,Jamaica,JAM,0,,0,,Mexico City,Mexico,home
2003,Knock Out,,Semi Final,2003-07-23,United States,USA,1,,Brazil,BRA,2,,0,,Miami,United States,away
2003,Knock Out,,Semi Final,2003-07-24,Mexico,MEX,2,,Costa Rica,CRC,0,,0,,Mexico City,Mexico,home
2003,Knock Out,,Third Place,2003-07-26,United States,USA,3,,Costa Rica,CRC,2,,0,,Miami,United States,home
2003,Knock Out,,Final,2003-07-27,Mexico,MEX,1,,Brazil,BRA,0,,0,,Mexico City,Mexico,home
2005,Group,A,Round 1,2005-07-06,Trinidad and Tobago,TRI,1,,Honduras,HON,1,,0,,Miami,United States,draw
2005,Group,A,Round 1,2005-07-06,Colombia,COL,0,,Panama,PAN,1,,0,,Miami,United States,away
2005,Group,A,Round 1,2005-07-10,Honduras,HON,2,,Colombia,COL,1,,0,,Miami,United States,home
2005,Group,A,Round 1,2005-07-10,Panama,PAN,2,,Trinidad and Tobago,TRI,2,,0,,Miami,United States,draw
2005,Group,A,Round 1,2005-07-12,Honduras,HON,1,,Panama,PAN,0,,0,,Miami,United States,home
2005,Group,A,Round 1,2005-07-12,Colombia,COL,2,,Trinidad and Tobago,TRI,0,,0,,Miami,United States,home
2005,Group,B,Round 1,2005-07-07,Canada,CAN,0,,Costa Rica,CRC,1,,0,,Seattle,United States,away
2005,Group,B,Round 1,2005-07-07,United States,USA,4,,Cuba,CUB,1,,0,,Seattle,United States,home
2005,Group,B,Round 1,2005-07-09,United States,USA,2,,Canada,CAN,0,,0,,Seattle,United States,home
2005,Group,B,Round 1,2005-07-09,Costa Rica,CRC,3,,Cuba,CUB,1,,0,,Seattle,United States,home
2005,Group,B,Round 1,2005-07-12,Canada,CAN,2,,Cuba,CUB,1,,0,,Foxborough,United States,home
2005,Group,B,Round 1,2005-07-12,United States,USA,0,,Costa Rica,CRC,0,,0,,Foxborough,United States,draw
2005,Group,C,Round 1,2005-07-08,South Africa,RSA,2,,Mexico,MEX,1,,0,,Carson,United States,home
2005,Group,C,Round 1,2005-07-08,Guatemala,GUA,3,,Jamaica,JAM,4,,0,,Carson,United States,away
2005,Group,C,Round 1,2005-07-10,Jamaica,JAM,3,,South Africa,RSA,3,,0,,Los Angeles,United States,draw
2005,Group,C,Round 1,2005-07-10,Mexico,MEX,4,,Guatemala,GUA,0,,0,,Los Angeles,United States,home
2005,Group,C,Round 1,2005-07-13,Mexico,MEX,1,,Jamaica,JAM,0,,0,,Houston,United States,home
2005,Group,C,Round 1,2005-07-13,Guatemala,GUA,1,,South Africa,RSA,1,,0,,Houston,United States,draw
2005,Knock Out,,Quarter Final,2005-07-16,Honduras,HON,3,,Costa Rica,CRC,2,,0,,Foxborough,United States,home
2005,Knock Out,,Quarter Final,2005-07-16,United States,USA,3,,Jamaica,JAM,1,,0,,Foxborough,United States,home
2005,Knock Out,,Quarter Final,2005-07-17,Mexico,MEX,1,,Colombia,COL,2,,0,,Houston,United States,away
2005,Knock Out,,Quarter Final,2005-07-17,South Africa,RSA,1,,Panama,PAN,1,,1,,Houston,United States,draw
2005,Knock Out,,Semi Final,2005-07-21,Colombia,COL,2,,Panama,PAN,3,,0,,East Rutherford,United States,away
2005,Knock Out,,Semi Final,2005-07-21,United States,USA,2,,Honduras,HON,1,,0,,East Rutherford,United States,home
2005,Knock Out,,Final,2005-07-24,United States,USA,0,,Panama,PAN,0,,1,,East Rutherford,United States,draw
2007,Group,A,Round 1,2007-06-06,Guadeloupe,GLP,1,,Haiti,HAI,1,,0,,Miami,United States,draw
2007,Group,A,Round 1,2007-06-06,Costa Rica,CRC,1,,Canada,CAN,2,,0,,Miami,United States,away
2007,Group,A,Round 1,2007-06-09,Haiti,HAI,1,,Costa Rica,CRC,1,,0,,Miami,United States,draw
2007,Group,A,Round 1,2007-06-09,Canada,CAN,1,,Guadeloupe,GLP,2,,0,,Miami,United States,away
2007,Group,A,Round 1,2007-06-11,Costa Rica,CRC,1,,Guadeloupe,GLP,0,,0,,Miami,United States,home
2007,Group,A,Round 1,2007-06-11,Haiti,HAI,0,,Canada,CAN,2,,0,,Miami,United States,away
2007,Group,B,Round 1,2007-06-07,El Salvador,SLV,2,,Trinidad and Tobago,TRI,1,,0,,Carson,United States,home
2007,Group,B,Round 1,2007-06-07,United States,USA,1,,Guatemala,GUA,0,,0,,Carson,United States,home
2007,Group,B,Round 1,2007-06-09,United States,USA,2,,Trinidad and Tobago,TRI,0,,0,,Carson,United States,home
2007,Group,B,Round 1,2007-06-09,Guatemala,GUA,1,,El Salvador,SLV,0,,0,,Carson,United States,home
2007,Group,B,Round 1,2007-06-12,Trinidad and Tobago,TRI,1,,Guatemala,GUA,1,,0,,Foxborough,United States,draw
2007,Group,B,Round 1,2007-06-12,United States,USA,4,,El Salvador,SLV,0,,0,,Foxborough,United States,home
2007,Group,C,Round 1,2007-06-08,Panama,PAN,3,,Honduras,HON,2,,0,,East Rutherford,United States,home
2007,Group,C,Round 1,2007-06-08,Mexico,MEX,2,,Cuba,CUB,1,,0,,East Rutherford,United States,home
2007,Group,C,Round 1,2007-06-10,Honduras,HON,2,,Mexico,MEX,1,,0,,East Rutherford,United States,home
2007,Group,C,Round 1,2007-06-10,Panama,PAN,2,,Cuba,CUB,2,,0,,East Rutherford,United States,draw
2007,Group,C,Round 1,2007-06-13,Mexico,MEX,1,,Panama,PAN,0,,0,,Houston,United States,home
2007,Group,C,Round 1,2007-06-13,Cuba,CUB,0,,Honduras,HON,5,,0,,Houston,United States,away
2007,Knock Out,,Quarter Final,2007-06-16,Canada,CAN,3,,Guatemala,GUA,0,,0,,Foxborough,United States,home
2007,Knock Out,,Quarter Final,2007-06-16,United States,USA,2,,Panama,PAN,1,,0,,Foxborough,United States,home
2007,Knock Out,,Quarter Final,2007-06-17,Honduras,HON,1,,Guadeloupe,GLP,2,,0,,Houston,United States,away
2007,Knock Out,,Quarter Final,2007-06-17,Mexico,MEX,1,,Costa Rica,CRC,0,,0,,Houston,United States,home
2007,Knock Out,,Semi Final,2007-06-21,Mexico,MEX,1,,Guadeloupe,GLP,0,,0,,Chicago,United States,home
2007,Knock Out,,Semi Final,2007-06-21,United States,USA,2,,Canada,CAN,1,,0,,Chicago,United States,home
2007,Knock Out,,Final,2007-06-24,United States,USA,2,,Mexico,MEX,1,,0,,Chicago,United States,home
2009,Group,A,Round 1,2009-07-03,Costa Rica,CRC,1,,El Salvador,SLV,2,,0,,Carson,United States,away
2009,Group,A,Round 1,2009-07-03,Canada,CAN,1,,Jamaica,JAM,0,,0,,Carson,United States,home
2009,Group,A,Round 1,2009-07-07,Jamaica,JAM,0,,Costa Rica,CRC,1,,0,,Columbus,United States,away
2009,Group,A,Round 1,2009-07-07,El Salvador,SLV,0,,Canada,CAN,1,,0,,Columbus,United States,away
2009,Group,A,Round 1,2009-07-10,Costa Rica,CRC,2,,Canada,CAN,2,,0,,Miami,United States,draw
2009,Group,A,Round 1,2009-07-10,El Salvador,SLV,0,,Jamaica,JAM,1,,0,,Miami,United States,away
2009,Group,B,Round 1,2009-07-04,Honduras,HON,1,,Haiti,HAI,0,,0,,Seattle,United States,home
2009,Group,B,Round 1,2009-07-04,United States,USA,4,,Grenada,GRN,0,,0,,Seattle,United States,home
2009,Group,B,Round 1,2009-07-08,United States,USA,2,,Honduras,HON,0,,0,,"Washington, D.C.",United States,home
2009,Group,B,Round 1,2009-07-08,Haiti,HAI,2,,Grenada,GRN,0,,0,,"Washington, D.C.",United States,home
2009,Group,B,Round 1,2009-07-11,Honduras,HON,4,,Grenada,GRN,0,,0,,Foxborough,United States,home
2009,Group,B,Round 1,2009-07-11,United States,USA,2,,Haiti,HAI,2,,0,,Foxborough,United States,draw
2009,Group,C,Round 1,2009-07-05,Panama,PAN,1,,Guadeloupe,GLP,2,,0,,Oakland,United States,away
2009,Group,C,Round 1,2009-07-05,Nicaragua,NCA,0,,Mexico,MEX,2,,0,,Oakland,United States,away
2009,Group,C,Round 1,2009-07-09,Guadeloupe,GLP,2,,Nicaragua,NCA,0,,0,,Houston,United States,home
2009,Group,C,Round 1,2009-07-09,Mexico,MEX,1,,Panama,PAN,1,,0,,Houston,United States,draw
2009,Group,C,Round 1,2009-07-12,Panama,PAN,4,,Nicaragua,NCA,0,,0,,Glendale,United States,home
2009,Group,C,Round 1,2009-07-12,Mexico,MEX,2,,Guadeloupe,GLP,0,,0,,Glendale,United States,home
2009,Knock Out,,Quarter Final,2009-07-18,Canada,CAN,0,,Honduras,HON,1,,0,,Philadelphia,United States,away
2009,Knock Out,,Quarter Final,2009-07-18,United States,USA,2,,Panama,PAN,1,,0,,Philadelphia,United States,home
2009,Knock Out,,Quarter Final,2009-07-19,Guadeloupe,GLP,1,,Costa Rica,CRC,5,,0,,Arlington,United States,away
2009,Knock Out,,Quarter Final,2009-07-19,Mexico,MEX,4,,Haiti,HAI,0,,0,,Arlington,United States,home
2009,Knock Out,,Semi Final,2009-07-23,Costa Rica,CRC,1,,Mexico,MEX,1,,1,,Chicago,United States,draw
2009,Knock Out,,Semi Final,2009-07-23,United States,USA,2,,Honduras,HON,0,,0,,Chicago,United States,home
2009,Knock Out,,Final,2009-07-26,United States,USA,0,,Mexico,MEX,5,,0,,East Rutherford,United States,away
2011,Group,A,Round 1,2011-06-05,Mexico,MEX,5,,El Salvador,SLV,0,,0,,Arlington,United States,home
2011,Group,A,Round 1,2011-06-05,Costa Rica,CRC,5,,Cuba,CUB,0,,0,,Arlington,United States,home
2011,Group,A,Round 1,2011-06-09,Cuba,CUB,0,,Mexico,MEX,5,,0,,Charlotte,United States,away
2011,Group,A,Round 1,2011-06-09,Costa Rica,CRC,1,,El Salvador,SLV,1,,0,,Charlotte,United States,draw
2011,Group,A,Round 1,2011-06-12,El Salvador,SLV,6,,Cuba,CUB,1,,0,,Chicago,United States,home
2011,Group,A,Round 1,2011-06-12,Mexico,MEX,4,,Costa Rica,CRC,1,,0,,Chicago,United States,home
2011,Group,B,Round 1,2011-06-06,Honduras,HON,0,,Guatemala,GUA,0,,0,,Carson,United States,draw
2011,Group,B,Round 1,2011-06-06,Jamaica,JAM,4,,Grenada,GRN,0,,0,,Carson,United States,home
2011,Group,B,Round 1,2011-06-10,Jamaica,JAM,2,,Guatemala,GUA,0,,0,,Miami,United States,home
2011,Group,B,Round 1,2011-06-10,Grenada,GRN,1,,Honduras,HON,7,,0,,Miami,United States,away
2011,Group,B,Round 1,2011-06-13,Guatemala,GUA,4,,Grenada,GRN,0,,0,,Harrison,United States,home
2011,Group,B,Round 1,2011-06-13,Honduras,HON,0,,Jamaica,JAM,1,,0,,Harrison,United States,away
2011,Group,C,Round 1,2011-06-07,United States,USA,2,,Canada,CAN,0,,0,,Detroit,United States,home
2011,Group,C,Round 1,2011-06-07,Panama,PAN,3,,Guadeloupe,GLP,2,,0,,Detroit,United States,home
2011,Group,C,Round 1,2011-06-11,Canada,CAN,1,,Guadeloupe,GLP,0,,0,,Tampa,United States,home
2011,Group,C,Round 1,2011-06-11,United States,USA,1,,Panama,PAN,2,,0,,Tampa,United States,away
2011,Group,C,Round 1,2011-06-14,United States,USA,1,,Guadeloupe,GLP,0,,0,,Kansas City,United States,home
2011,Group,C,Round 1,2011-06-14,Canada,CAN,1,,Panama,PAN,1,,0,,Kansas City,United States,draw
2011,Knock Out,,Quarter Final,2011-06-18,Costa Rica,CRC,1,,Honduras,HON,1,,1,,East Rutherford,United States,draw
2011,Knock Out,,Quarter Final,2011-06-18,Mexico,MEX,2,,Guatemala,GUA,1,,0,,East Rutherford,United States,home
2011,Knock Out,,Quarter Final,2011-06-19,Panama,PAN,1,,El Salvador,SLV,1,,1,,"Washington, D.C.",United States,draw
2011,Knock Out,,Quarter Final,2011-06-19,United States,USA,2,,Jamaica,JAM,0,,0,,"Washington, D.C.",United States,home
2011,Knock Out,,Semi Final,2011-06-22,Honduras,HON,0,,Mexico,MEX,2,,0,,Houston,United States,away
2011,Knock Out,,Semi Final,2011-06-22,United States,USA,1,,Panama,PAN,0,,0,,Houston,United States,home
2011,Knock Out,,Final,2011-06-25,United States,USA,2,,Mexico,MEX,4,,0,,Pasadena,United States,away
2013,Group,A,Round 1,2013-07-07,Mexico,MEX,1,,Panama,PAN,2,,0,,Pasadena,United States,away
2013,Group,A,Round 1,2013-07-07,Canada,CAN,0,,Martinique,MTQ,1,,0,,Pasadena,United States,away
2013,Group,A,Round 1,2013-07-11,Panama,PAN,1,,Martinique,MTQ,0,,0,,Seattle,United States,home
2013,Group,A,Round 1,2013-07-11,Mexico,MEX,2,,Canada,CAN,0,,0,,Seattle,United States,home
2013,Group,A,Round 1,2013-07-14,Martinique,MTQ,1,,Mexico,MEX,3,,0,,Denver,United States,away
2013,Group,A,Round 1,2013-07-14,Panama,PAN,0,,Canada,CAN,0,,0,,Denver,United States,draw
2013,Group,B,Round 1,2013-07-08,El Salvador,SLV,2,,Trinidad and Tobago,TRI,2,,0,,Harrison,United States,draw
2013,Group,B,Round 1,2013-07-08,Haiti,HAI,0,,Honduras,HON,2,,0,,Harrison,United States,away
2013,Group,B,Round 1,2013-07-12,Trinidad and Tobago,TRI,0,,Haiti,HAI,2,,0,,Miami Gardens,United States,away
2013,Group,B,Round 1,2013-07-12,Honduras,HON,1,,El Salvador,SLV,0,,0,,Miami Gardens,United States,home
2013,Group,B,Round 1,2013-07-15,El Salvador,SLV,1,,Haiti,HAI,0,,0,,Houston,United States,home
2013,Group,B,Round 1,2013-07-15,Honduras,HON,0,,Trinidad and Tobago,TRI,2,,0,,Houston,United States,away
2013,Group,C,Round 1,2013-07-09,United States,USA,6,,Belize,BLZ,1,,0,,Portland,United States,home
2013,Group,C,Round 1,2013-07-09,Costa Rica,CRC,3,,Cuba,CUB,0,,0,,Portland,United States,home
2013,Group,C,Round 1,2013-07-13,Costa Rica,CRC,1,,Belize,BLZ,0,,0,,Sandy,United States,home
